<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.25	23:00:00	1.17441	1.17441	1.17377	1.17390	1955	0	0
2025.07.28	00:00:00	1.17558	1.17639	1.17520	1.17611	714	0	10
2025.07.28	01:00:00	1.17610	1.17685	1.17510	1.17552	2407	0	0
2025.07.28	02:00:00	1.17551	1.17606	1.17539	1.17555	2232	0	0
2025.07.28	03:00:00	1.17555	1.17703	1.17549	1.17639	4420	0	0
2025.07.28	04:00:00	1.17640	1.17699	1.17477	1.17524	4034	0	0
2025.07.28	05:00:00	1.17524	1.17574	1.17465	1.17550	2535	0	0
2025.07.28	06:00:00	1.17549	1.17572	1.17512	1.17566	1681	0	0
2025.07.28	07:00:00	1.17567	1.17582	1.17458	1.17474	1714	0	0
2025.07.28	08:00:00	1.17473	1.17478	1.17401	1.17409	1977	0	0
2025.07.28	09:00:00	1.17408	1.17447	1.17112	1.17214	5365	0	0
2025.07.28	10:00:00	1.17214	1.17240	1.16706	1.16750	6590	0	0
2025.07.28	11:00:00	1.16749	1.16902	1.16711	1.16791	5073	0	0
2025.07.28	12:00:00	1.16790	1.16845	1.16584	1.16670	4470	0	0
2025.07.28	13:00:00	1.16669	1.16721	1.16552	1.16582	4424	0	0
2025.07.28	14:00:00	1.16582	1.16584	1.16438	1.16510	5404	0	0
2025.07.28	15:00:00	1.16512	1.16652	1.16483	1.16580	6813	0	0
2025.07.28	16:00:00	1.16581	1.16622	1.16258	1.16334	6792	0	0
2025.07.28	17:00:00	1.16334	1.16475	1.16307	1.16373	6615	0	0
2025.07.28	18:00:00	1.16373	1.16392	1.16082	1.16089	5645	0	0
2025.07.28	19:00:00	1.16091	1.16109	1.15986	1.15993	3629	0	0
2025.07.28	20:00:00	1.15993	1.16017	1.15894	1.15922	3023	0	0
2025.07.28	21:00:00	1.15922	1.15950	1.15855	1.15948	2479	0	0
2025.07.28	22:00:00	1.15946	1.15962	1.15893	1.15916	1923	0	0
2025.07.28	23:00:00	1.15917	1.15943	1.15830	1.15870	1740	0	0
2025.07.29	00:00:00	1.15866	1.15900	1.15861	1.15876	357	0	29
2025.07.29	01:00:00	1.15881	1.15942	1.15849	1.15937	1022	0	0
2025.07.29	02:00:00	1.15937	1.15969	1.15893	1.15966	861	0	0
2025.07.29	03:00:00	1.15963	1.15977	1.15846	1.15852	2374	0	0
2025.07.29	04:00:00	1.15851	1.15984	1.15851	1.15911	3040	0	0
2025.07.29	05:00:00	1.15911	1.15991	1.15910	1.15972	2215	0	0
2025.07.29	06:00:00	1.15971	1.15985	1.15816	1.15831	1634	0	0
2025.07.29	07:00:00	1.15830	1.15890	1.15748	1.15888	2030	0	0
2025.07.29	08:00:00	1.15883	1.15905	1.15772	1.15788	2192	0	0
2025.07.29	09:00:00	1.15791	1.15861	1.15318	1.15340	6714	0	0
2025.07.29	10:00:00	1.15340	1.15549	1.15270	1.15549	7706	0	0
2025.07.29	11:00:00	1.15545	1.15695	1.15526	1.15692	4811	0	0
2025.07.29	12:00:00	1.15694	1.15849	1.15632	1.15768	4253	0	0
2025.07.29	13:00:00	1.15768	1.15885	1.15729	1.15741	3389	0	0
2025.07.29	14:00:00	1.15741	1.15750	1.15374	1.15401	4963	0	0
2025.07.29	15:00:00	1.15401	1.15422	1.15250	1.15251	5393	0	0
2025.07.29	16:00:00	1.15249	1.15471	1.15191	1.15456	6606	0	0
2025.07.29	17:00:00	1.15451	1.15518	1.15216	1.15229	9706	0	0
2025.07.29	18:00:00	1.15228	1.15411	1.15219	1.15335	5604	0	0
2025.07.29	19:00:00	1.15335	1.15496	1.15335	1.15415	4292	0	0
2025.07.29	20:00:00	1.15416	1.15607	1.15400	1.15417	4312	0	0
2025.07.29	21:00:00	1.15417	1.15505	1.15377	1.15504	3023	0	0
2025.07.29	22:00:00	1.15504	1.15575	1.15491	1.15500	2646	0	0
2025.07.29	23:00:00	1.15500	1.15527	1.15420	1.15432	1544	0	0
2025.07.30	00:00:00	1.15446	1.15469	1.15446	1.15464	212	0	23
2025.07.30	01:00:00	1.15458	1.15509	1.15454	1.15498	687	0	0
2025.07.30	02:00:00	1.15498	1.15511	1.15467	1.15510	689	0	0
2025.07.30	03:00:00	1.15508	1.15678	1.15507	1.15674	2844	0	0
2025.07.30	04:00:00	1.15673	1.15728	1.15606	1.15643	3287	0	0
2025.07.30	05:00:00	1.15644	1.15684	1.15607	1.15639	1864	0	0
2025.07.30	06:00:00	1.15639	1.15707	1.15581	1.15618	1920	0	0
2025.07.30	07:00:00	1.15618	1.15620	1.15506	1.15513	1650	0	0
2025.07.30	08:00:00	1.15513	1.15597	1.15486	1.15502	2419	0	0
2025.07.30	09:00:00	1.15503	1.15608	1.15403	1.15567	4243	0	0
2025.07.30	10:00:00	1.15566	1.15687	1.15511	1.15534	4403	0	0
2025.07.30	11:00:00	1.15535	1.15594	1.15488	1.15567	3820	0	0
2025.07.30	12:00:00	1.15567	1.15608	1.15450	1.15518	3778	0	0
2025.07.30	13:00:00	1.15518	1.15551	1.15325	1.15396	3609	0	0
2025.07.30	14:00:00	1.15396	1.15409	1.15220	1.15311	3902	0	0
2025.07.30	15:00:00	1.15314	1.15348	1.14691	1.14731	9587	0	0
2025.07.30	16:00:00	1.14730	1.14811	1.14582	1.14695	8585	0	0
2025.07.30	17:00:00	1.14694	1.14820	1.14652	1.14806	6331	0	0
2025.07.30	18:00:00	1.14805	1.14853	1.14638	1.14689	4448	0	0
2025.07.30	19:00:00	1.14689	1.14744	1.14649	1.14739	3281	0	0
2025.07.30	20:00:00	1.14743	1.14817	1.14743	1.14786	2882	0	0
2025.07.30	21:00:00	1.14808	1.15027	1.14243	1.14243	12986	0	0
2025.07.30	22:00:00	1.14244	1.14361	1.14142	1.14240	8980	0	0
2025.07.30	23:00:00	1.14240	1.14295	1.13987	1.14014	3883	0	0
2025.07.31	00:00:00	1.14028	1.14072	1.14014	1.14065	627	0	30
2025.07.31	01:00:00	1.14063	1.14245	1.14039	1.14229	1480	0	0
2025.07.31	02:00:00	1.14230	1.14305	1.14196	1.14281	1553	0	0
2025.07.31	03:00:00	1.14281	1.14374	1.14281	1.14344	3371	0	0
2025.07.31	04:00:00	1.14344	1.14380	1.14237	1.14309	3235	0	0
2025.07.31	05:00:00	1.14310	1.14319	1.14213	1.14292	3187	0	0
2025.07.31	06:00:00	1.14294	1.14344	1.14077	1.14235	3490	0	0
2025.07.31	07:00:00	1.14235	1.14365	1.14195	1.14357	2443	0	0
2025.07.31	08:00:00	1.14356	1.14429	1.14310	1.14367	2674	0	0
2025.07.31	09:00:00	1.14366	1.14609	1.14354	1.14586	5251	0	0
2025.07.31	10:00:00	1.14586	1.14586	1.14332	1.14488	5355	0	0
2025.07.31	11:00:00	1.14488	1.14551	1.14383	1.14502	4780	0	0
2025.07.31	12:00:00	1.14503	1.14512	1.14326	1.14333	3806	0	0
2025.07.31	13:00:00	1.14333	1.14416	1.14209	1.14398	4288	0	0
2025.07.31	14:00:00	1.14399	1.14509	1.14363	1.14494	4412	0	0
2025.07.31	15:00:00	1.14492	1.14510	1.14249	1.14288	6871	0	0
2025.07.31	16:00:00	1.14288	1.14298	1.14060	1.14114	6579	0	0
2025.07.31	17:00:00	1.14106	1.14498	1.14076	1.14450	7485	0	0
2025.07.31	18:00:00	1.14447	1.14500	1.14282	1.14303	6455	0	0
2025.07.31	19:00:00	1.14302	1.14330	1.14217	1.14228	4551	0	0
2025.07.31	20:00:00	1.14228	1.14248	1.14154	1.14197	3264	0	0
2025.07.31	21:00:00	1.14197	1.14332	1.14157	1.14266	2568	0	0
2025.07.31	22:00:00	1.14264	1.14319	1.14123	1.14124	3388	0	0
2025.07.31	23:00:00	1.14125	1.14183	1.14097	1.14122	2834	0	0
2025.08.01	00:00:00	1.14132	1.14166	1.14130	1.14146	340	0	28
2025.08.01	01:00:00	1.14149	1.14229	1.14145	1.14179	1242	0	0
2025.08.01	02:00:00	1.14179	1.14261	1.14117	1.14219	2854	0	0
2025.08.01	03:00:00	1.14219	1.14290	1.14157	1.14243	3653	0	0
2025.08.01	04:00:00	1.14245	1.14288	1.14052	1.14072	4246	0	0
2025.08.01	05:00:00	1.14072	1.14152	1.14061	1.14114	3493	0	0
2025.08.01	06:00:00	1.14114	1.14223	1.14105	1.14184	2190	0	0
2025.08.01	07:00:00	1.14185	1.14216	1.14159	1.14192	1772	0	0
2025.08.01	08:00:00	1.14190	1.14347	1.14161	1.14309	2404	0	0
2025.08.01	09:00:00	1.14307	1.14382	1.14261	1.14294	3729	0	0
2025.08.01	10:00:00	1.14294	1.14342	1.14127	1.14188	4839	0	0
2025.08.01	11:00:00	1.14188	1.14207	1.14056	1.14066	3555	0	0
2025.08.01	12:00:00	1.14067	1.14128	1.13933	1.14008	3620	0	0
2025.08.01	13:00:00	1.14009	1.14177	1.14009	1.14121	3689	0	0
2025.08.01	14:00:00	1.14122	1.14226	1.14044	1.14047	3698	0	0
2025.08.01	15:00:00	1.14048	1.15586	1.13918	1.15449	12924	0	0
2025.08.01	16:00:00	1.15451	1.15834	1.15363	1.15606	16442	0	0
2025.08.01	17:00:00	1.15606	1.15881	1.15512	1.15562	15757	0	0
2025.08.01	18:00:00	1.15562	1.15652	1.15363	1.15545	7764	0	0
2025.08.01	19:00:00	1.15545	1.15648	1.15381	1.15395	4730	0	0
2025.08.01	20:00:00	1.15395	1.15395	1.15167	1.15268	5337	0	0
2025.08.01	21:00:00	1.15268	1.15480	1.15218	1.15260	4530	0	0
2025.08.01	22:00:00	1.15262	1.15824	1.15238	1.15692	6915	0	0
2025.08.01	23:00:00	1.15692	1.15971	1.15690	1.15959	3342	0	0
2025.08.04	00:00:00	1.15914	1.15954	1.15878	1.15897	590	0	5
2025.08.04	01:00:00	1.15897	1.15959	1.15784	1.15839	2540	0	0
2025.08.04	02:00:00	1.15839	1.15902	1.15782	1.15877	2672	0	0
2025.08.04	03:00:00	1.15878	1.15890	1.15560	1.15580	4590	0	0
2025.08.04	04:00:00	1.15580	1.15723	1.15504	1.15713	4744	0	0
2025.08.04	05:00:00	1.15712	1.15782	1.15677	1.15758	2921	0	0
2025.08.04	06:00:00	1.15758	1.15861	1.15758	1.15793	2427	0	0
2025.08.04	07:00:00	1.15792	1.15856	1.15745	1.15746	2352	0	0
2025.08.04	08:00:00	1.15748	1.15823	1.15672	1.15704	2816	0	0
2025.08.04	09:00:00	1.15702	1.15834	1.15635	1.15715	5482	0	0
2025.08.04	10:00:00	1.15719	1.15786	1.15507	1.15638	5896	0	0
2025.08.04	11:00:00	1.15639	1.15652	1.15497	1.15582	5331	0	0
2025.08.04	12:00:00	1.15580	1.15775	1.15556	1.15645	4537	0	0
2025.08.04	13:00:00	1.15646	1.15774	1.15552	1.15739	4394	0	0
2025.08.04	14:00:00	1.15740	1.15864	1.15647	1.15669	5271	0	0
2025.08.04	15:00:00	1.15669	1.15883	1.15606	1.15753	5970	0	0
2025.08.04	16:00:00	1.15754	1.15886	1.15728	1.15750	6640	0	0
2025.08.04	17:00:00	1.15751	1.15874	1.15571	1.15641	8096	0	0
2025.08.04	18:00:00	1.15640	1.15767	1.15612	1.15672	5673	0	0
2025.08.04	19:00:00	1.15673	1.15754	1.15570	1.15722	3767	0	0
2025.08.04	20:00:00	1.15722	1.15742	1.15644	1.15731	3242	0	0
2025.08.04	21:00:00	1.15731	1.15778	1.15641	1.15654	3579	0	0
2025.08.04	22:00:00	1.15654	1.15729	1.15631	1.15683	2662	0	0
2025.08.04	23:00:00	1.15684	1.15762	1.15656	1.15700	1980	0	0
2025.08.05	00:00:00	1.15694	1.15700	1.15624	1.15669	410	0	46
2025.08.05	01:00:00	1.15658	1.15814	1.15643	1.15794	1244	0	0
2025.08.05	02:00:00	1.15796	1.15856	1.15779	1.15840	1570	0	0
2025.08.05	03:00:00	1.15841	1.15879	1.15710	1.15721	2877	0	0
2025.08.05	04:00:00	1.15721	1.15742	1.15597	1.15640	3137	0	0
2025.08.05	05:00:00	1.15639	1.15644	1.15558	1.15604	2527	0	0
2025.08.05	06:00:00	1.15603	1.15615	1.15543	1.15554	1844	0	0
2025.08.05	07:00:00	1.15554	1.15604	1.15542	1.15585	1626	0	0
2025.08.05	08:00:00	1.15584	1.15584	1.15444	1.15483	2509	0	0
2025.08.05	09:00:00	1.15482	1.15613	1.15428	1.15509	3601	0	0
2025.08.05	10:00:00	1.15510	1.15625	1.15333	1.15462	4819	0	0
2025.08.05	11:00:00	1.15461	1.15493	1.15314	1.15368	4987	0	0
2025.08.05	12:00:00	1.15369	1.15465	1.15301	1.15422	3847	0	0
2025.08.05	13:00:00	1.15422	1.15458	1.15342	1.15444	3578	0	0
2025.08.05	14:00:00	1.15444	1.15481	1.15279	1.15395	3853	0	0
2025.08.05	15:00:00	1.15395	1.15485	1.15303	1.15372	6172	0	0
2025.08.05	16:00:00	1.15374	1.15546	1.15318	1.15355	5958	0	0
2025.08.05	17:00:00	1.15356	1.15663	1.15336	1.15652	10059	0	0
2025.08.05	18:00:00	1.15652	1.15847	1.15628	1.15796	5700	0	0
2025.08.05	19:00:00	1.15795	1.15861	1.15771	1.15829	3720	0	0
2025.08.05	20:00:00	1.15829	1.15831	1.15756	1.15783	2617	0	0
2025.08.05	21:00:00	1.15783	1.15797	1.15704	1.15736	2772	0	0
2025.08.05	22:00:00	1.15737	1.15750	1.15666	1.15726	2397	0	0
2025.08.05	23:00:00	1.15726	1.15774	1.15715	1.15730	1933	0	0
2025.08.06	00:00:00	1.15732	1.15740	1.15709	1.15719	282	0	37
2025.08.06	01:00:00	1.15720	1.15777	1.15710	1.15761	999	0	0
2025.08.06	02:00:00	1.15761	1.15815	1.15732	1.15786	942	0	0
2025.08.06	03:00:00	1.15786	1.15854	1.15730	1.15738	2290	0	0
2025.08.06	04:00:00	1.15738	1.15740	1.15649	1.15672	2230	0	0
2025.08.06	05:00:00	1.15671	1.15720	1.15645	1.15693	1849	0	0
2025.08.06	06:00:00	1.15694	1.15819	1.15694	1.15801	1583	0	0
2025.08.06	07:00:00	1.15802	1.15862	1.15780	1.15830	1613	0	0
2025.08.06	08:00:00	1.15828	1.15836	1.15743	1.15787	1959	0	0
2025.08.06	09:00:00	1.15787	1.15882	1.15767	1.15787	3244	0	0
2025.08.06	10:00:00	1.15786	1.15822	1.15715	1.15810	3548	0	0
2025.08.06	11:00:00	1.15813	1.15836	1.15705	1.15751	3413	0	0
2025.08.06	12:00:00	1.15745	1.15880	1.15745	1.15850	2988	0	0
2025.08.06	13:00:00	1.15851	1.16109	1.15843	1.16072	4415	0	0
2025.08.06	14:00:00	1.16073	1.16152	1.15978	1.16042	3261	0	0
2025.08.06	15:00:00	1.16042	1.16288	1.16005	1.16238	4608	0	0
2025.08.06	16:00:00	1.16237	1.16361	1.16174	1.16359	5807	0	0
2025.08.06	17:00:00	1.16362	1.16377	1.16223	1.16275	6336	0	0
2025.08.06	18:00:00	1.16274	1.16471	1.16229	1.16464	7003	0	0
2025.08.06	19:00:00	1.16465	1.16486	1.16308	1.16347	4588	0	0
2025.08.06	20:00:00	1.16347	1.16551	1.16330	1.16491	3823	0	0
2025.08.06	21:00:00	1.16494	1.16686	1.16482	1.16624	3108	0	0
2025.08.06	22:00:00	1.16624	1.16641	1.16527	1.16567	2018	0	0
2025.08.06	23:00:00	1.16566	1.16595	1.16503	1.16577	2426	0	0
2025.08.07	00:00:00	1.16574	1.16574	1.16516	1.16552	434	0	48
2025.08.07	01:00:00	1.16561	1.16662	1.16554	1.16638	1316	0	0
2025.08.07	02:00:00	1.16638	1.16640	1.16595	1.16631	1131	0	0
2025.08.07	03:00:00	1.16632	1.16641	1.16510	1.16527	2686	0	0
2025.08.07	04:00:00	1.16526	1.16629	1.16495	1.16579	2645	0	0
2025.08.07	05:00:00	1.16575	1.16653	1.16562	1.16574	1833	0	0
2025.08.07	06:00:00	1.16575	1.16655	1.16533	1.16646	1954	0	0
2025.08.07	07:00:00	1.16647	1.16765	1.16632	1.16713	1916	0	0
2025.08.07	08:00:00	1.16713	1.16764	1.16686	1.16752	1688	0	0
2025.08.07	09:00:00	1.16755	1.16798	1.16682	1.16761	3475	0	0
2025.08.07	10:00:00	1.16761	1.16913	1.16733	1.16897	4405	0	0
2025.08.07	11:00:00	1.16894	1.16989	1.16758	1.16827	5328	0	0
2025.08.07	12:00:00	1.16831	1.16849	1.16706	1.16707	3161	0	0
2025.08.07	13:00:00	1.16708	1.16719	1.16616	1.16701	3618	0	0
2025.08.07	14:00:00	1.16702	1.16766	1.16341	1.16447	6775	0	0
2025.08.07	15:00:00	1.16442	1.16625	1.16377	1.16512	7161	0	0
2025.08.07	16:00:00	1.16512	1.16588	1.16380	1.16427	7248	0	0
2025.08.07	17:00:00	1.16429	1.16499	1.16142	1.16245	9417	0	0
2025.08.07	18:00:00	1.16245	1.16420	1.16112	1.16399	5543	0	0
2025.08.07	19:00:00	1.16399	1.16447	1.16353	1.16383	3019	0	0
2025.08.07	20:00:00	1.16384	1.16399	1.16322	1.16333	3007	0	0
2025.08.07	21:00:00	1.16334	1.16373	1.16216	1.16222	2469	0	0
2025.08.07	22:00:00	1.16225	1.16568	1.16194	1.16546	4767	0	0
2025.08.07	23:00:00	1.16548	1.16715	1.16547	1.16621	2788	0	0
2025.08.08	00:00:00	1.16631	1.16686	1.16551	1.16637	588	0	48
2025.08.08	01:00:00	1.16638	1.16746	1.16636	1.16728	1563	0	0
2025.08.08	02:00:00	1.16728	1.16784	1.16703	1.16770	1530	0	0
2025.08.08	03:00:00	1.16771	1.16795	1.16674	1.16728	3129	0	0
2025.08.08	04:00:00	1.16728	1.16739	1.16554	1.16573	3194	0	0
2025.08.08	05:00:00	1.16573	1.16652	1.16572	1.16609	2217	0	0
2025.08.08	06:00:00	1.16608	1.16613	1.16551	1.16599	1758	0	0
2025.08.08	07:00:00	1.16599	1.16636	1.16578	1.16584	1560	0	0
2025.08.08	08:00:00	1.16583	1.16601	1.16391	1.16412	2464	0	0
2025.08.08	09:00:00	1.16414	1.16529	1.16410	1.16502	3081	0	0
2025.08.08	10:00:00	1.16502	1.16646	1.16488	1.16592	4348	0	0
2025.08.08	11:00:00	1.16593	1.16629	1.16346	1.16372	4175	0	0
2025.08.08	12:00:00	1.16372	1.16439	1.16299	1.16417	4657	0	0
2025.08.08	13:00:00	1.16417	1.16477	1.16289	1.16359	3514	0	0
2025.08.08	14:00:00	1.16359	1.16493	1.16352	1.16439	3474	0	0
2025.08.08	15:00:00	1.16439	1.16538	1.16378	1.16418	4865	0	0
2025.08.08	16:00:00	1.16419	1.16553	1.16414	1.16488	5075	0	0
2025.08.08	17:00:00	1.16485	1.16629	1.16456	1.16561	6042	0	0
2025.08.08	18:00:00	1.16556	1.16680	1.16543	1.16599	4152	0	0
2025.08.08	19:00:00	1.16600	1.16631	1.16498	1.16564	3036	0	0
2025.08.08	20:00:00	1.16564	1.16669	1.16538	1.16587	2304	0	0
2025.08.08	21:00:00	1.16591	1.16629	1.16481	1.16561	3260	0	0
2025.08.08	22:00:00	1.16561	1.16563	1.16364	1.16426	3147	0	0
2025.08.08	23:00:00	1.16426	1.16437	1.16385	1.16411	1865	0	0
2025.08.11	00:00:00	1.16441	1.16489	1.16413	1.16448	331	0	13
2025.08.11	01:00:00	1.16447	1.16511	1.16411	1.16470	1154	0	0
2025.08.11	02:00:00	1.16471	1.16509	1.16447	1.16477	1589	0	0
2025.08.11	03:00:00	1.16478	1.16486	1.16422	1.16476	2223	0	0
2025.08.11	04:00:00	1.16475	1.16590	1.16456	1.16590	2354	0	0
2025.08.11	05:00:00	1.16591	1.16687	1.16591	1.16662	1916	0	0
2025.08.11	06:00:00	1.16662	1.16756	1.16650	1.16714	1792	0	0
2025.08.11	07:00:00	1.16714	1.16756	1.16710	1.16721	1244	0	0
2025.08.11	08:00:00	1.16720	1.16728	1.16675	1.16694	1964	0	0
2025.08.11	09:00:00	1.16696	1.16739	1.16633	1.16643	2308	0	0
2025.08.11	10:00:00	1.16640	1.16660	1.16461	1.16473	3673	0	0
2025.08.11	11:00:00	1.16472	1.16605	1.16441	1.16555	3070	0	0
2025.08.11	12:00:00	1.16552	1.16583	1.16384	1.16414	3072	0	0
2025.08.11	13:00:00	1.16414	1.16479	1.16408	1.16471	2643	0	0
2025.08.11	14:00:00	1.16469	1.16472	1.16232	1.16287	3761	0	0
2025.08.11	15:00:00	1.16289	1.16312	1.16142	1.16202	4590	0	0
2025.08.11	16:00:00	1.16202	1.16277	1.16162	1.16196	4661	0	0
2025.08.11	17:00:00	1.16196	1.16205	1.15905	1.15959	5707	0	0
2025.08.11	18:00:00	1.15959	1.16072	1.15901	1.16066	4446	0	0
2025.08.11	19:00:00	1.16068	1.16121	1.16020	1.16076	2668	0	0
2025.08.11	20:00:00	1.16077	1.16124	1.15987	1.16110	2235	0	0
2025.08.11	21:00:00	1.16111	1.16143	1.16072	1.16123	2411	0	0
2025.08.11	22:00:00	1.16124	1.16129	1.16023	1.16050	2028	0	0
2025.08.11	23:00:00	1.16045	1.16197	1.16045	1.16135	1376	0	0
2025.08.12	00:00:00	1.16128	1.16151	1.16065	1.16139	575	0	44
2025.08.12	01:00:00	1.16145	1.16185	1.16104	1.16129	682	0	0
2025.08.12	02:00:00	1.16133	1.16178	1.16127	1.16165	876	0	0
2025.08.12	03:00:00	1.16165	1.16200	1.16120	1.16154	3214	0	0
2025.08.12	04:00:00	1.16153	1.16255	1.16145	1.16193	2645	0	0
2025.08.12	05:00:00	1.16193	1.16256	1.16177	1.16229	2038	0	0
2025.08.12	06:00:00	1.16229	1.16244	1.16186	1.16208	1643	0	0
2025.08.12	07:00:00	1.16208	1.16279	1.16157	1.16276	1867	0	0
2025.08.12	08:00:00	1.16277	1.16292	1.16133	1.16140	3308	0	0
2025.08.12	09:00:00	1.16136	1.16186	1.16083	1.16093	4673	0	0
2025.08.12	10:00:00	1.16093	1.16240	1.16082	1.16203	4368	0	0
2025.08.12	11:00:00	1.16205	1.16224	1.16119	1.16151	3484	0	0
2025.08.12	12:00:00	1.16150	1.16184	1.16006	1.16068	3432	0	0
2025.08.12	13:00:00	1.16065	1.16132	1.16058	1.16104	2815	0	0
2025.08.12	14:00:00	1.16103	1.16113	1.15988	1.16053	3193	0	0
2025.08.12	15:00:00	1.16053	1.16559	1.15981	1.16425	11584	0	0
2025.08.12	16:00:00	1.16425	1.16676	1.16175	1.16524	13945	0	0
2025.08.12	17:00:00	1.16524	1.16629	1.16418	1.16580	9080	0	0
2025.08.12	18:00:00	1.16579	1.16974	1.16563	1.16722	7412	0	0
2025.08.12	19:00:00	1.16723	1.16860	1.16656	1.16799	5216	0	0
2025.08.12	20:00:00	1.16798	1.16807	1.16708	1.16733	3622	0	0
2025.08.12	21:00:00	1.16734	1.16788	1.16647	1.16689	3088	0	0
2025.08.12	22:00:00	1.16688	1.16757	1.16646	1.16747	2535	0	0
2025.08.12	23:00:00	1.16748	1.16773	1.16708	1.16710	1776	0	0
2025.08.13	00:00:00	1.16725	1.16737	1.16666	1.16723	495	0	23
2025.08.13	01:00:00	1.16717	1.16776	1.16717	1.16768	726	0	0
2025.08.13	02:00:00	1.16768	1.16794	1.16755	1.16777	877	0	0
2025.08.13	03:00:00	1.16776	1.16809	1.16709	1.16800	2117	0	0
2025.08.13	04:00:00	1.16800	1.16864	1.16762	1.16772	2760	0	0
2025.08.13	05:00:00	1.16772	1.16860	1.16706	1.16820	2110	0	0
2025.08.13	06:00:00	1.16817	1.16877	1.16796	1.16839	1526	0	0
2025.08.13	07:00:00	1.16839	1.16863	1.16817	1.16843	1476	0	0
2025.08.13	08:00:00	1.16842	1.16854	1.16766	1.16786	2169	0	0
2025.08.13	09:00:00	1.16789	1.16972	1.16783	1.16923	4038	0	0
2025.08.13	10:00:00	1.16923	1.17130	1.16920	1.17082	4657	0	0
2025.08.13	11:00:00	1.17079	1.17207	1.17072	1.17141	4455	0	0
2025.08.13	12:00:00	1.17144	1.17303	1.17141	1.17294	3254	0	0
2025.08.13	13:00:00	1.17294	1.17301	1.17164	1.17166	3166	0	0
2025.08.13	14:00:00	1.17166	1.17192	1.17079	1.17191	3322	0	0
2025.08.13	15:00:00	1.17192	1.17217	1.16974	1.16990	4116	0	0
2025.08.13	16:00:00	1.16989	1.17074	1.16930	1.17046	5206	0	0
2025.08.13	17:00:00	1.17046	1.17237	1.17029	1.17202	6483	0	0
2025.08.13	18:00:00	1.17202	1.17228	1.17084	1.17139	4976	0	0
2025.08.13	19:00:00	1.17138	1.17152	1.17065	1.17070	2746	0	0
2025.08.13	20:00:00	1.17068	1.17109	1.17029	1.17041	2516	0	0
2025.08.13	21:00:00	1.17043	1.17046	1.16960	1.17006	2177	0	0
2025.08.13	22:00:00	1.17006	1.17041	1.16975	1.16995	1712	0	0
2025.08.13	23:00:00	1.16995	1.17071	1.16994	1.17024	1367	0	0
2025.08.14	00:00:00	1.17032	1.17055	1.16985	1.17035	415	0	42
2025.08.14	01:00:00	1.17034	1.17083	1.17027	1.17081	760	0	0
2025.08.14	02:00:00	1.17083	1.17126	1.17076	1.17123	938	0	0
2025.08.14	03:00:00	1.17124	1.17150	1.17093	1.17114	2127	0	0
2025.08.14	04:00:00	1.17113	1.17153	1.17093	1.17129	2335	0	0
2025.08.14	05:00:00	1.17129	1.17129	1.16991	1.17051	2129	0	0
2025.08.14	06:00:00	1.17051	1.17054	1.16998	1.17036	1699	0	0
2025.08.14	07:00:00	1.17035	1.17067	1.17016	1.17040	1389	0	0
2025.08.14	08:00:00	1.17039	1.17040	1.16972	1.17011	1782	0	0
2025.08.14	09:00:00	1.17011	1.17066	1.16850	1.16852	4692	0	0
2025.08.14	10:00:00	1.16854	1.16929	1.16780	1.16797	4905	0	0
2025.08.14	11:00:00	1.16798	1.16854	1.16680	1.16683	3626	0	0
2025.08.14	12:00:00	1.16684	1.16870	1.16683	1.16820	3481	0	0
2025.08.14	13:00:00	1.16819	1.16975	1.16815	1.16954	3795	0	0
2025.08.14	14:00:00	1.16954	1.16966	1.16829	1.16879	3718	0	0
2025.08.14	15:00:00	1.16885	1.16925	1.16483	1.16638	9415	0	0
2025.08.14	16:00:00	1.16638	1.16718	1.16492	1.16503	7769	0	0
2025.08.14	17:00:00	1.16503	1.16665	1.16378	1.16609	6218	0	0
2025.08.14	18:00:00	1.16608	1.16622	1.16376	1.16431	5700	0	0
2025.08.14	19:00:00	1.16431	1.16453	1.16311	1.16344	4231	0	0
2025.08.14	20:00:00	1.16347	1.16438	1.16314	1.16369	2950	0	0
2025.08.14	21:00:00	1.16372	1.16425	1.16331	1.16415	2372	0	0
2025.08.14	22:00:00	1.16416	1.16505	1.16415	1.16483	1990	0	0
2025.08.14	23:00:00	1.16483	1.16504	1.16448	1.16460	1271	0	0
2025.08.15	00:00:00	1.16453	1.16492	1.16453	1.16488	227	0	23
2025.08.15	01:00:00	1.16489	1.16531	1.16472	1.16501	685	0	0
2025.08.15	02:00:00	1.16502	1.16531	1.16463	1.16507	921	0	0
2025.08.15	03:00:00	1.16508	1.16534	1.16469	1.16522	1734	0	0
2025.08.15	04:00:00	1.16526	1.16581	1.16484	1.16530	2141	0	0
2025.08.15	05:00:00	1.16530	1.16579	1.16497	1.16569	1827	0	0
2025.08.15	06:00:00	1.16572	1.16647	1.16569	1.16601	1393	0	0
2025.08.15	07:00:00	1.16601	1.16637	1.16591	1.16630	941	0	0
2025.08.15	08:00:00	1.16628	1.16714	1.16614	1.16710	1386	0	0
2025.08.15	09:00:00	1.16711	1.16748	1.16653	1.16719	2809	0	0
2025.08.15	10:00:00	1.16718	1.16843	1.16718	1.16829	3509	0	0
2025.08.15	11:00:00	1.16829	1.16854	1.16767	1.16823	3030	0	0
