date,open,high,low,close,volume
2019-07-29 04:00:00,16.389,16.451,16.389,16.399,1099
2019-07-29 05:00:00,16.399,16.399,16.364,16.37,405
2019-07-29 06:00:00,16.371,16.382,16.356,16.369,345
2019-07-29 07:00:00,16.366,16.369,16.359,16.369,143
2019-07-29 08:00:00,16.367,16.377,16.344,16.371,322
2019-07-29 09:00:00,16.371,16.395,16.32,16.373,619
2019-07-29 10:00:00,16.376,16.398,16.364,16.381,428
2019-07-29 11:00:00,16.381,16.398,16.355,16.363,312
2019-07-29 12:00:00,16.364,16.368,16.348,16.35,369
2019-07-29 13:00:00,16.353,16.368,16.345,16.361,345
2019-07-29 14:00:00,16.364,16.393,16.355,16.393,428
2019-07-29 15:00:00,16.393,16.4,16.36,16.373,803
2019-07-29 16:00:00,16.373,16.411,16.332,16.349,1515
2019-07-29 17:00:00,16.352,16.397,16.341,16.383,1053
2019-07-29 18:00:00,16.383,16.402,16.357,16.394,826
2019-07-29 19:00:00,16.394,16.401,16.386,16.388,487
2019-07-29 20:00:00,16.388,16.404,16.386,16.397,417
2019-07-29 21:00:00,16.397,16.417,16.392,16.412,390
2019-07-29 22:00:00,16.412,16.458,16.412,16.437,640
2019-07-29 23:00:00,16.437,16.451,16.436,16.442,207
2019-07-30 01:00:00,16.415,16.433,16.389,16.424,150
2019-07-30 02:00:00,16.427,16.432,16.412,16.419,99
2019-07-30 03:00:00,16.419,16.439,16.414,16.427,285
2019-07-30 04:00:00,16.412,16.416,16.382,16.404,776
2019-07-30 05:00:00,16.404,16.441,16.401,16.403,461
2019-07-30 06:00:00,16.403,16.423,16.397,16.416,239
2019-07-30 07:00:00,16.416,16.436,16.412,16.427,327
2019-07-30 08:00:00,16.427,16.434,16.399,16.401,340
2019-07-30 09:00:00,16.401,16.452,16.4,16.446,705
2019-07-30 10:00:00,16.446,16.458,16.424,16.455,527
2019-07-30 11:00:00,16.455,16.471,16.441,16.454,587
2019-07-30 12:00:00,16.454,16.483,16.446,16.469,535
2019-07-30 13:00:00,16.471,16.473,16.433,16.434,385
2019-07-30 14:00:00,16.434,16.465,16.432,16.459,622
2019-07-30 15:00:00,16.459,16.504,16.424,16.469,1761
2019-07-30 16:00:00,16.466,16.506,16.443,16.456,1577
2019-07-30 17:00:00,16.459,16.493,16.428,16.486,1608
2019-07-30 18:00:00,16.49,16.524,16.485,16.492,979
2019-07-30 19:00:00,16.492,16.524,16.487,16.506,638
2019-07-30 20:00:00,16.506,16.541,16.492,16.54,534
2019-07-30 21:00:00,16.54,16.575,16.54,16.56,643
2019-07-30 22:00:00,16.558,16.59,16.548,16.553,329
2019-07-30 23:00:00,16.553,16.561,16.549,16.555,187
2019-07-31 01:00:00,16.526,16.551,16.526,16.529,134
2019-07-31 02:00:00,16.529,16.545,16.529,16.542,157
2019-07-31 03:00:00,16.542,16.554,16.522,16.524,330
2019-07-31 04:00:00,16.524,16.53,16.477,16.485,1083
2019-07-31 05:00:00,16.485,16.49,16.452,16.462,473
2019-07-31 06:00:00,16.462,16.473,16.452,16.471,303
2019-07-31 07:00:00,16.472,16.487,16.47,16.483,211
2019-07-31 08:00:00,16.482,16.493,16.47,16.478,338
2019-07-31 09:00:00,16.479,16.496,16.456,16.467,602
2019-07-31 10:00:00,16.467,16.482,16.425,16.43,591
2019-07-31 11:00:00,16.43,16.446,16.43,16.439,284
2019-07-31 12:00:00,16.439,16.473,16.439,16.456,219
2019-07-31 13:00:00,16.456,16.464,16.447,16.454,250
2019-07-31 14:00:00,16.454,16.46,16.427,16.429,363
2019-07-31 15:00:00,16.428,16.448,16.396,16.448,1329
2019-07-31 16:00:00,16.45,16.457,16.399,16.402,1863
2019-07-31 17:00:00,16.402,16.434,16.35,16.417,1641
2019-07-31 18:00:00,16.414,16.429,16.375,16.383,983
2019-07-31 19:00:00,16.383,16.397,16.271,16.332,1492
2019-07-31 20:00:00,16.33,16.42,16.327,16.408,1249
2019-07-31 21:00:00,16.408,16.458,16.183,16.272,7856
2019-07-31 22:00:00,16.272,16.352,16.217,16.225,3647
2019-07-31 23:00:00,16.227,16.26,16.227,16.248,415
2019-08-01 01:00:00,16.241,16.261,16.215,16.254,213
2019-08-01 02:00:00,16.253,16.253,16.225,16.245,360
2019-08-01 03:00:00,16.247,16.247,16.138,16.168,1051
2019-08-01 04:00:00,16.17,16.186,16.102,16.148,1920
2019-08-01 05:00:00,16.148,16.168,16.123,16.156,646
